raceId,driverId,lap,position,time,milliseconds
841,15,22,17,01:35.0,95033
841,15,23,16,01:35.9,95913
841,15,24,16,01:37.1,97097
841,15,25,16,01:35.1,95123
841,15,26,16,01:34.4,94436
841,15,27,16,01:34.1,94105
841,15,28,16,01:37.0,96984
841,15,29,16,01:38.9,98905
841,15,30,16,01:34.6,94640
841,15,31,16,01:34.6,94648
841,15,32,16,01:34.5,94524
841,15,33,16,01:34.3,94269
841,15,34,16,01:34.2,94249
841,15,35,16,01:37.6,97569
841,15,36,16,01:37.0,97048
841,15,37,16,01:58.8,118787
841,15,38,16,01:47.9,107889
841,15,39,16,01:37.8,97753
841,15,40,16,01:34.8,94799
841,15,41,16,01:33.7,93698
841,15,42,16,01:37.7,97707
841,15,43,16,01:34.0,93993
841,15,44,16,01:33.1,93123
841,15,45,16,01:36.3,96310
841,15,46,16,01:33.3,93277
841,15,47,16,01:33.2,93232
841,15,48,16,01:34.5,94452
841,15,49,15,01:36.7,96712
841,15,50,15,01:33.0,93029
841,15,51,15,01:32.8,92816
841,15,52,15,01:32.6,92550
841,15,53,15,01:33.2,93228
841,15,54,15,01:36.5,96502
841,15,55,15,01:33.4,93415
841,15,56,15,01:34.7,94704
841,816,1,18,01:54.6,114641
841,816,2,19,01:40.0,99961
841,816,3,19,01:38.5,98516
841,816,4,19,01:38.1,98055
841,816,5,19,01:37.7,97682
841,816,6,19,01:37.7,97701
841,816,7,20,01:38.0,98016
841,816,8,21,01:38.8,98789
841,816,9,21,01:37.8,97764
841,816,10,20,01:37.9,97942
841,816,11,20,01:37.7,97731
841,816,12,20,01:38.6,98561
841,816,13,20,01:44.1,104068
841,816,14,20,02:00.4,120421
841,816,15,21,01:48.3,108305
841,816,16,21,01:42.3,102319
841,816,17,20,01:41.0,100951
841,816,18,20,01:37.4,97419
841,816,19,19,01:37.7,97670
841,816,20,18,01:38.6,98628
841,816,21,18,01:41.5,101479
841,816,22,18,01:39.2,99227
841,816,23,17,01:37.8,97839
841,816,24,17,01:38.0,97968
841,816,25,17,01:39.8,99762
841,816,26,17,01:38.3,98298
841,816,27,17,01:38.7,98654
841,816,28,17,01:37.7,97660
841,816,29,17,01:37.3,97263
841,816,30,17,01:38.6,98616
841,816,31,17,01:37.6,97611
841,816,32,17,01:37.5,97496
841,816,33,17,01:39.4,99417
841,816,34,17,01:40.3,100258
841,816,35,17,01:38.4,98446
841,816,36,17,01:37.9,97880
841,816,37,17,01:39.2,99220
841,816,38,17,02:01.9,121916
841,816,39,17,01:48.1,108099
841,816,40,17,01:36.7,96663
841,816,41,17,01:36.5,96539
841,816,42,17,01:35.4,95432
841,816,43,17,01:36.6,96646
841,816,44,17,01:34.5,94523
841,816,45,17,01:37.9,97918
841,816,46,17,01:34.8,94817
841,816,47,17,01:34.7,94667
841,816,48,17,01:38.6,98582
841,816,49,16,01:35.2,95174
841,816,50,16,01:35.0,94956
841,816,51,16,01:36.5,96488
841,816,52,16,01:35.2,95224
841,816,53,16,01:36.1,96107
841,816,54,16,01:38.5,98533
841,10,1,19,01:55.0,114969
841,10,2,20,01:40.1,100099
841,10,3,20,01:38.4,98380
841,10,4,20,01:38.1,98143
841,10,5,20,01:37.6,97637
841,10,6,20,01:37.7,97671
841,10,7,21,01:38.7,98683
841,10,8,20,01:37.1,97140
841,10,9,20,01:36.8,96812
841,10,10,19,01:37.2,97153
841,10,11,19,01:36.6,96606
841,10,12,19,01:36.8,96793
841,10,13,19,01:37.1,97130
841,10,14,19,01:36.7,96727
841,10,15,19,01:36.5,96494
841,10,16,18,01:37.0,96968
841,10,17,16,01:36.6,96568
841,10,18,18,01:56.4,116357
841,10,19,21,11:48.2,708170
841,10,20,19,01:55.2,115210
841,10,21,19,01:39.3,99260
841,10,22,19,01:38.6,98574
841,10,23,18,01:36.6,96627
841,10,24,18,01:36.5,96500
841,10,25,18,01:37.4,97361
841,10,26,18,01:36.2,96198
841,10,27,18,01:36.0,95979
841,10,28,18,01:35.8,95801
841,10,29,18,01:38.1,98131
841,10,30,18,01:45.9,105904
841,10,31,18,01:40.1,100068
841,10,32,18,01:40.0,100024
841,10,33,18,01:40.0,100015
841,10,34,18,01:37.7,97695
841,10,35,18,01:37.4,97418
841,10,36,18,01:38.2,98248
841,10,37,18,01:36.9,96858
841,10,38,18,01:36.1,96109
841,10,39,18,01:38.1,98121
841,10,40,18,01:36.5,96515
841,10,41,18,01:38.9,98874
841,10,42,18,01:36.7,96731
841,10,43,18,01:41.5,101455
841,10,44,18,01:41.1,101096
841,10,45,18,01:37.7,97732
841,10,46,18,01:36.3,96265
841,10,47,18,01:39.9,99855
841,10,48,18,01:35.8,95789
841,10,49,17,01:39.7,99724
841,22,1,20,01:55.0,114971
841,22,2,17,01:36.9,96903
841,22,3,15,01:35.9,95923
841,22,4,15,01:34.6,94564
841,22,5,15,01:36.0,95979
841,22,6,14,01:34.5,94527
841,22,7,14,01:34.2,94156
841,22,8,14,01:35.0,95006
841,22,9,14,01:35.8,95797
841,22,10,14,01:35.2,95235
841,22,11,14,01:34.9,94947
841,22,12,14,01:34.7,94714
841,22,13,17,01:54.4,114448
841,22,14,17,01:39.0,99002
841,22,15,15,01:32.5,92512
841,22,16,14,01:32.6,92610
841,22,17,11,01:34.2,94169
841,22,18,11,01:32.9,92911
841,22,19,11,01:33.1,93078
841,22,20,10,01:33.3,93317
841,22,21,9,01:33.4,93370
841,22,22,9,01:34.2,94150
841,22,23,15,02:24.6,144606
841,22,24,15,01:41.1,101110
841,22,25,15,01:32.0,92042
841,22,26,15,01:32.1,92065
841,22,27,15,01:31.6,91576
841,22,28,15,01:45.0,105030
841,22,29,15,01:40.3,100294
841,22,30,15,01:33.7,93706
841,22,31,15,01:32.2,92151
841,22,32,15,01:32.3,92297
841,22,33,15,01:32.6,92553
841,22,34,15,01:32.2,92206
841,22,35,15,01:32.3,92279
841,22,36,15,01:35.2,95167
841,22,37,15,01:33.2,93247
841,22,38,15,01:32.7,92676
841,22,39,15,01:32.9,92876
841,22,40,15,01:55.1,115064
841,22,41,15,01:43.5,103533
841,22,42,15,01:33.5,93488
841,22,43,15,01:32.6,92646
841,22,44,15,01:31.9,91949
841,22,45,15,01:31.7,91690
841,22,46,15,01:31.7,91695
841,22,47,15,01:31.4,91404
841,22,48,15,01:33.6,93617
841,153,1,21,02:13.9,133879
841,153,2,21,01:40.7,100659
841,153,3,21,01:33.3,93293
841,153,4,21,01:33.1,93144
841,153,5,21,01:33.3,93320
841,153,6,21,01:33.6,93570
841,153,7,19,01:35.3,95336
841,153,8,18,01:34.6,94601
841,153,9,18,01:33.9,93882
841,153,10,17,01:34.0,93983
841,153,11,17,01:35.1,95061
841,153,12,16,01:35.1,95074
841,153,13,15,01:35.0,94964
841,153,14,14,01:34.9,94918
841,153,15,12,01:35.4,95373
841,153,16,11,01:35.6,95601
841,153,17,17,01:57.7,117713
841,153,18,16,01:42.5,102519
841,153,19,16,01:33.8,93762
841,153,20,16,01:33.2,93202
841,153,21,16,01:33.1,93091
841,153,22,16,01:32.6,92552
841,153,23,14,01:35.6,95610
841,153,24,14,01:33.2,93247
841,153,25,14,01:33.5,93530
841,153,26,14,01:35.0,95001
841,153,27,14,01:33.7,93705
841,153,28,14,01:33.5,93521
841,153,29,14,01:33.7,93683
841,153,30,13,01:33.5,93477
841,153,31,13,01:33.8,93791
841,153,32,13,01:33.8,93776
841,153,33,13,01:34.1,94080
841,153,34,13,01:34.1,94058
841,153,35,14,01:58.5,118520
841,153,36,14,01:39.9,99866
841,153,37,14,01:33.1,93089
841,153,38,14,01:31.2,91160
841,153,39,14,01:30.7,90722
841,153,40,14,01:30.7,90687
841,153,41,14,01:30.5,90467
841,153,42,14,01:30.5,90526
841,153,43,14,01:31.1,91149
841,153,44,14,01:30.7,90744
841,153,45,14,01:31.5,91464
841,153,46,14,01:31.2,91217
841,153,47,14,01:31.3,91270
841,153,48,14,01:31.4,91449
841,153,49,13,01:32.3,92295
841,153,50,13,01:34.3,94298
841,153,51,13,01:32.4,92443
841,153,52,13,01:32.2,92151
841,153,53,13,01:32.3,92316
841,153,54,13,01:33.4,93352
841,153,55,13,01:33.1,93145
841,153,56,13,01:35.1,95139
841,153,57,13,01:34.5,94478
841,30,1,22,02:41.4,161428
841,30,2,22,01:43.0,103027
841,30,3,22,01:36.6,96602
841,30,4,22,01:36.1,96062
841,30,5,22,01:35.8,95839
841,30,6,22,01:35.6,95581
841,30,7,22,01:35.8,95794
841,30,8,22,01:37.7,97682
841,30,9,22,01:36.8,96764
841,30,10,21,01:38.5,98516
841,30,11,21,01:37.5,97483
841,30,12,21,01:35.4,95422
841,30,13,21,01:35.3,95319
841,30,14,21,01:37.9,97854
841,30,15,20,01:38.3,98276
841,30,16,20,01:37.0,96991
841,30,17,21,01:57.2,117213
841,30,18,21,01:42.3,102267
841,30,19,20,01:35.4,95367
842,20,1,1,01:49.6,109614
842,20,2,1,01:44.5,104539
842,20,3,1,01:44.2,104209
842,20,4,1,01:44.4,104369
842,20,5,1,01:44.4,104378
842,20,6,1,01:44.3,104265
842,20,7,1,01:44.5,104541
842,20,8,1,01:44.6,104568
842,20,9,1,01:44.8,104782
842,20,10,1,01:44.9,104945
842,20,11,1,01:45.8,105798
842,20,12,1,01:46.9,106893
842,20,13,1,01:50.6,110561
842,20,14,3,02:05.2,125241
842,20,15,1,01:45.2,105211
842,20,16,1,01:45.4,105360
842,20,17,1,01:44.0,104026
842,20,18,1,01:44.0,103993
842,20,19,1,01:43.5,103450
842,20,20,1,01:43.4,103393
842,20,21,1,01:43.5,103520
842,20,22,1,01:43.5,103500
842,20,23,1,01:43.4,103447
842,20,24,1,01:43.4,103435
842,20,25,1,01:45.7,105734
842,20,26,3,02:02.1,122148
842,20,27,1,01:42.6,102582
842,20,28,1,01:42.3,102259
842,20,29,1,01:42.7,102688
842,20,30,1,01:42.0,102043
842,20,31,1,01:42.3,102284
842,20,32,1,01:41.7,101668
842,20,33,1,01:41.5,101539
842,20,34,1,01:42.0,102003
842,20,35,1,01:42.4,102387
842,20,36,1,01:42.7,102704
842,20,37,1,01:42.8,102798
842,20,38,1,01:42.9,102901
842,20,39,1,01:42.8,102774
842,20,40,1,01:42.8,102823
842,20,41,1,01:45.5,105479
842,20,42,1,02:01.4,121360
842,20,43,1,01:42.3,102310
842,20,44,1,01:41.9,101876
842,20,45,1,01:42.2,102237
842,20,46,1,01:41.7,101711
842,20,47,1,01:42.0,102004
842,20,48,1,01:42.7,102746
842,20,49,1,01:42.0,102018
842,20,50,1,01:42.0,102012
842,20,51,1,01:42.1,102072
842,20,52,1,01:41.9,101858
842,20,53,1,01:42.4,102380
842,20,54,1,01:42.0,101992
842,20,55,1,01:42.9,102861
842,20,56,1,01:45.5,105543
842,2,1,2,01:51.6,111553
842,2,2,2,01:45.0,105025
842,2,3,2,01:44.6,104629
842,2,4,2,01:44.8,104815
842,2,5,2,01:44.8,104826
842,2,6,2,01:44.8,104763
842,2,7,2,01:45.0,105013
842,2,8,2,01:45.1,105148
842,2,9,2,01:45.9,105871
842,2,10,2,01:46.0,106039
842,2,11,2,01:46.7,106711
842,2,12,2,01:47.9,107944
842,2,13,3,01:51.9,111911
842,2,14,9,02:06.6,126584
842,2,15,7,01:45.3,105316
842,2,16,6,01:45.1,105109
842,2,17,5,01:44.8,104767
842,2,18,5,01:44.4,104399
842,2,19,5,01:43.8,103832
842,2,20,5,01:43.5,103531
842,2,21,5,01:43.2,103204
842,2,22,5,01:47.1,107084
842,2,23,5,01:43.6,103586
842,2,24,4,01:44.1,104136
842,2,25,3,01:44.7,104677
842,2,26,4,01:47.0,106991
842,2,27,8,02:01.4,121444
842,2,28,6,01:42.7,102668
842,2,29,6,01:42.7,102713
842,2,30,6,01:42.6,102559
842,2,31,6,01:42.4,102444
842,2,32,6,01:42.5,102544
842,2,33,5,01:43.0,102982
842,2,34,5,01:42.7,102722
842,2,35,5,01:43.0,103045
842,2,36,5,01:42.7,102723
842,2,37,5,01:42.8,102757
842,2,38,4,01:43.4,103430
842,2,39,3,01:46.1,106076
842,2,40,7,02:00.5,120537
842,2,41,7,01:42.1,102075
842,2,42,7,01:42.9,102859
842,2,43,6,01:44.0,104012
842,2,44,5,01:42.4,102442
842,2,45,5,01:42.5,102487
842,2,46,5,01:41.7,101711
842,2,47,4,01:41.5,101547
842,2,48,4,01:42.2,102181
842,2,49,4,01:42.4,102370
842,2,50,4,01:42.0,101953
842,2,51,4,01:43.0,103020
842,2,52,3,01:42.7,102683
842,2,53,3,01:41.9,101949
842,2,54,3,01:42.8,102802
842,2,55,3,01:42.6,102579
842,2,56,3,01:42.1,102129
842,1,1,3,01:52.0,112046
842,1,2,3,01:45.5,105508
842,1,3,3,01:44.7,104721
842,1,4,3,01:44.9,104879
842,1,5,3,01:44.7,104663
842,1,6,3,01:44.4,104423
842,1,7,3,01:45.0,104996
842,1,8,3,01:45.1,105063
842,1,9,3,01:46.2,106162
842,1,10,3,01:45.9,105900
842,1,11,3,01:46.6,106580
842,1,12,6,01:51.2,111199
842,1,13,10,02:04.3,124252
842,1,14,5,01:45.7,105676
842,1,15,4,01:44.1,104079
842,1,16,2,01:45.4,105445
842,1,17,2,01:44.1,104102
842,1,18,2,01:43.4,103388
842,1,19,2,01:43.3,103304
842,1,20,2,01:43.3,103299
842,1,21,2,01:42.9,102919
842,1,22,2,01:43.0,102966
842,1,23,2,01:43.0,103009
842,1,24,2,01:45.6,105618
842,1,25,6,02:02.2,122238
842,1,26,5,01:43.3,103322
842,1,27,2,01:42.7,102733
842,1,28,2,01:42.3,102258
842,1,29,2,01:42.5,102457
842,1,30,2,01:42.7,102732
842,1,31,2,01:42.3,102333
842,1,32,2,01:42.6,102617
842,1,33,2,01:42.5,102525
842,1,34,2,01:42.8,102782
842,1,35,2,01:43.1,103144
842,1,36,2,01:43.6,103610
842,1,37,3,01:46.9,106927
842,1,38,6,02:04.6,124636
842,1,39,5,01:43.3,103305
842,1,40,4,01:42.8,102769
842,1,41,4,01:43.3,103276
842,1,42,3,01:42.9,102937
842,1,43,3,01:42.6,102579
842,1,44,3,01:43.0,103035
842,1,45,3,01:43.8,103781
842,1,46,3,01:43.8,103841
842,1,47,3,01:43.8,103770
842,1,48,3,01:43.6,103617
842,1,49,3,01:43.6,103587
842,1,50,3,01:43.6,103556
842,1,51,3,01:43.9,103855
842,1,52,6,01:51.7,111722
842,1,53,7,02:00.5,120472
842,1,54,7,01:41.5,101512
842,1,55,7,01:41.9,101888
842,1,56,7,01:41.8,101776
842,18,1,4,01:53.6,113644
842,18,2,4,01:45.8,105759
842,18,3,4,01:45.1,105101
842,18,4,4,01:45.2,105203
842,18,5,4,01:45.4,105419
842,18,6,4,01:44.9,104914
842,18,7,4,01:45.0,104961
842,18,8,4,01:44.8,104753
842,18,9,4,01:45.2,105203
842,18,10,4,01:45.7,105665
842,18,11,4,01:46.4,106391
842,18,12,3,01:47.6,107557
842,18,13,4,01:50.8,110787
842,18,14,7,02:03.3,123347
842,18,15,5,01:46.4,106360
842,18,16,4,01:44.1,104098
842,18,17,4,01:46.2,106241
842,18,18,4,01:43.7,103673
842,18,19,4,01:43.3,103315
842,18,20,4,01:43.4,103411
842,18,21,4,01:43.2,103158
842,18,22,4,01:42.8,102798
842,18,23,4,01:45.7,105666
842,18,24,7,01:59.7,119681
842,18,25,7,01:42.2,102170
842,18,26,6,01:42.6,102592
842,18,27,4,01:42.6,102589
842,18,28,3,01:42.1,102133
842,18,29,3,01:42.1,102081
842,18,30,3,01:42.6,102618
842,18,31,3,01:42.4,102427
842,18,32,3,01:42.4,102417
842,18,33,3,01:42.5,102482
842,18,34,3,01:42.9,102874
842,18,35,3,01:43.4,103437
842,18,36,3,01:43.6,103595
842,18,37,2,01:44.2,104183
842,18,38,3,01:47.0,107026
842,18,39,4,01:59.8,119845
842,18,40,3,01:41.4,101388
842,18,41,3,01:41.7,101748
842,18,42,2,01:42.4,102361
842,18,43,2,01:42.4,102390
842,18,44,2,01:41.7,101713
842,18,45,2,01:41.6,101615
842,18,46,2,01:41.6,101625
842,18,47,2,01:41.5,101471
842,18,48,2,01:42.1,102120
842,18,49,2,01:41.9,101896
842,18,50,2,01:41.3,101264
842,18,51,2,01:41.8,101777
842,18,52,2,01:42.7,102722
842,18,53,2,01:41.9,101881
842,18,54,2,01:42.4,102408
842,18,55,2,01:42.4,102446
842,18,56,2,01:42.7,102694
842,808,1,5,01:54.4,114438
842,808,2,5,01:45.5,105530
842,808,3,5,01:45.5,105451
842,808,4,5,01:45.7,105737
842,808,5,7,01:48.7,108704
842,808,6,7,01:46.0,106032
842,808,7,7,01:45.5,105520
842,808,8,7,01:45.2,105235
842,808,9,7,01:45.1,105138
842,808,10,7,01:45.7,105723
842,808,11,7,01:45.6,105648
842,808,12,7,01:46.5,106496
842,808,13,6,01:47.6,107601
842,808,14,2,01:47.8,107773
842,808,15,2,01:51.1,111124
842,808,16,9,02:04.6,124569
842,808,17,9,01:44.0,104045
842,808,18,8,01:43.9,103916
842,808,19,8,01:43.4,103442
842,808,20,8,01:43.4,103410
842,808,21,8,01:44.2,104194
842,808,22,8,01:44.1,104117
842,808,23,7,01:43.7,103711
842,808,24,6,01:44.1,104065
842,808,25,5,01:44.4,104392
842,808,26,7,01:46.6,106559
842,808,27,6,01:48.7,108677
842,808,28,10,02:01.9,121946
842,808,29,9,01:42.7,102689
842,808,30,9,01:42.6,102578
842,808,31,9,01:43.2,103210
842,808,32,9,01:44.1,104115
842,808,33,8,01:43.8,103752
842,808,34,8,01:43.0,103038
842,808,35,8,01:43.0,103014
842,808,36,8,01:43.2,103162
842,808,37,8,01:42.7,102673
842,808,38,8,01:43.3,103328
842,808,39,7,01:43.5,103459
842,808,40,6,01:43.5,103527
842,808,41,6,01:44.1,104125
842,808,42,6,01:44.6,104615
842,808,43,7,01:45.1,105112
842,808,44,7,01:49.0,108969
842,808,45,9,02:06.0,125963
842,808,46,9,01:41.4,101383
842,808,47,9,01:41.3,101311
842,808,48,8,01:42.3,102302
842,808,49,8,01:41.1,101054
842,808,50,8,01:41.5,101511
842,808,51,8,01:41.2,101160
842,808,52,8,01:41.4,101404
842,13,1,6,01:54.8,114814
842,13,2,6,01:45.7,105731
842,13,3,6,01:45.4,105408
842,13,4,6,01:45.5,105534
842,13,5,5,01:45.3,105293
842,13,6,5,01:45.0,104973
842,13,7,5,01:45.0,104963
842,13,8,5,01:44.7,104688
842,13,9,5,01:45.2,105248
842,13,10,5,01:45.1,105148
842,13,11,5,01:45.8,105783
842,13,12,4,01:47.5,107451
842,13,13,5,01:50.9,110942
842,13,14,13,02:11.7,131733
842,13,15,10,01:46.3,106332
842,13,16,8,01:44.1,104098
842,13,17,8,01:43.6,103630
842,13,18,7,01:43.7,103689
842,13,19,7,01:43.3,103271
842,13,20,7,01:43.2,103176
842,13,21,7,01:43.2,103215
842,13,22,6,01:43.8,103791
842,13,23,6,01:43.8,103762
842,13,24,5,01:43.9,103858
842,13,25,4,01:44.4,104445
842,13,26,2,01:44.6,104603
842,13,27,3,01:47.7,107718
842,13,28,7,02:01.0,121044
842,13,29,7,01:42.1,102109
842,13,30,7,01:42.2,102246
842,13,31,7,01:42.6,102617
842,13,32,7,01:42.4,102357
842,13,33,6,01:42.6,102570
842,13,34,6,01:42.8,102831
842,13,35,6,01:43.1,103143
842,13,36,6,01:43.1,103091
842,13,37,6,01:43.3,103302
842,13,38,5,01:45.8,105772
842,13,39,8,02:01.5,121506
842,13,40,8,01:42.4,102353
842,13,41,8,01:42.0,101999
842,13,42,8,01:42.6,102563
842,13,43,8,01:42.9,102909
842,13,44,6,01:43.4,103402
842,13,45,6,01:42.4,102407
842,13,46,6,01:43.0,102971
842,13,47,5,01:42.1,102105
842,13,48,5,01:42.3,102305
842,13,49,5,01:43.6,103600
842,13,50,6,01:45.0,105008
842,13,51,6,01:42.7,102733
842,13,52,5,01:43.3,103321
842,13,53,5,01:43.6,103582
842,13,54,5,01:42.9,102882
842,13,55,5,01:43.1,103147
842,13,56,5,01:43.6,103618
842,4,1,7,01:55.1,115143
842,4,2,7,01:45.9,105931
842,4,3,7,01:45.5,105505
842,4,4,7,01:45.6,105570
842,4,5,6,01:45.9,105898
842,4,6,6,01:45.1,105085
842,4,7,6,01:44.9,104948
842,4,8,6,01:44.9,104912
842,4,9,6,01:45.2,105180
842,4,10,6,01:45.3,105325
842,4,11,6,01:45.8,105775
842,4,12,5,01:46.3,106296
842,4,13,2,01:47.2,107215
842,4,14,1,01:48.8,108800
842,4,15,6,02:03.8,123818
842,4,16,5,01:44.1,104128
842,4,17,3,01:44.5,104478
842,4,18,3,01:43.5,103511
842,4,19,3,01:42.6,102602
842,4,20,3,01:42.7,102739
842,4,21,3,01:43.1,103121
842,4,22,3,01:43.0,103012
842,4,23,3,01:43.0,103042
842,4,24,3,01:43.4,103360
842,4,25,2,01:43.5,103496
842,4,26,1,01:46.8,106769
842,4,27,5,02:02.4,122365
842,4,28,4,01:42.6,102633
842,4,29,4,01:42.4,102406
842,4,30,4,01:42.6,102572
842,4,31,4,01:43.3,103273
842,4,32,4,01:42.9,102868
842,4,33,4,01:42.7,102726
842,4,34,4,01:42.2,102184
842,4,35,4,01:42.4,102384
842,4,36,4,01:43.6,103566
842,4,37,4,01:43.1,103147
842,4,38,2,01:43.0,102993
842,4,39,2,01:43.0,103017
842,4,40,2,01:43.4,103399
842,4,41,2,01:46.3,106315
842,4,42,5,02:01.4,121352
842,4,43,4,01:41.8,101810
842,4,44,4,01:42.0,102040
842,4,45,4,01:43.7,103721
842,4,46,4,01:50.3,110259
842,4,47,7,02:03.1,123135
842,4,48,7,01:40.7,100737
842,4,49,7,01:40.7,100717
842,4,50,7,01:40.9,100933
842,4,51,7,01:41.4,101406
842,4,52,7,01:41.2,101207
842,4,53,6,01:41.4,101374
842,4,54,6,01:42.0,101999
842,4,55,6,01:42.1,102094
842,4,56,6,01:42.8,102789
842,30,1,8,01:55.5,115519
842,30,2,8,01:46.7,106714
842,30,3,8,01:46.2,106209
842,30,4,8,01:45.9,105897
842,30,5,8,01:45.9,105888
842,30,6,8,01:47.0,107025
842,30,7,8,01:46.4,106357
842,30,8,8,01:46.3,106329
842,30,9,8,01:46.2,106175
842,30,10,8,01:46.4,106424
842,30,11,8,01:46.8,106778
842,30,12,8,01:47.4,107407
842,30,13,8,01:49.6,109622
842,30,14,8,01:54.4,114370
842,30,15,16,02:04.0,123978
842,30,16,12,01:45.1,105112
842,30,17,11,01:45.6,105604
842,30,18,10,01:44.6,104639
842,30,19,10,01:44.3,104305
842,30,20,10,01:44.2,104212
842,30,21,10,01:43.9,103910
842,30,22,10,01:44.3,104316
842,30,23,9,01:44.3,104344
842,30,24,8,01:44.9,104852
842,30,25,9,01:45.4,105414
842,30,26,9,01:44.9,104878
842,30,27,9,01:46.0,105971
842,30,28,9,01:50.3,110291
842,30,29,13,02:02.8,122752
842,30,30,11,01:45.0,105020
842,30,31,11,01:43.7,103721
842,30,32,11,01:43.3,103272
842,30,33,11,01:43.3,103312
842,30,34,11,01:43.7,103743
842,30,35,11,01:43.7,103664
842,30,36,11,01:43.6,103646
842,30,37,9,01:44.3,104286
842,30,38,9,01:44.1,104056
842,30,39,9,01:43.8,103780
842,30,40,9,01:44.0,103954
842,30,41,9,01:44.0,104027
842,30,42,10,01:52.3,112297
842,30,43,11,02:01.2,121177
842,30,44,11,01:42.9,102923
842,30,45,11,01:42.5,102491
842,30,46,11,01:42.6,102566
842,30,47,11,01:42.6,102623
842,30,48,11,01:42.7,102678
842,30,49,11,01:42.6,102646
842,30,50,11,01:42.7,102738
842,30,51,11,01:42.7,102658
842,30,52,11,01:43.2,103217
842,30,53,10,01:43.6,103641
842,30,54,9,01:43.5,103522
842,30,55,9,01:43.5,103527
842,30,56,9,01:44.3,104251
842,17,1,9,01:56.4,116366
842,17,2,9,01:46.7,106656
842,17,3,10,01:47.1,107142
842,17,4,10,01:45.7,105651
842,17,5,10,01:45.9,105887
842,17,6,9,01:46.8,106843
842,17,7,10,01:46.7,106738
842,17,8,10,01:47.3,107346
842,17,9,10,01:46.2,106181
842,17,10,11,01:49.0,109035
842,17,11,17,02:02.0,122007
842,17,12,15,01:44.3,104270
842,17,13,14,01:44.2,104184
842,17,14,11,01:45.6,105599
842,17,15,8,01:44.0,103961
842,17,16,7,01:44.6,104570
842,17,17,6,01:44.4,104431
842,17,18,6,01:44.8,104835
842,17,19,6,01:43.9,103872
842,17,20,6,01:44.5,104511
842,17,21,6,01:44.3,104341
842,17,22,7,01:48.9,108908
842,17,23,11,01:59.5,119513
842,17,24,10,01:43.4,103351
842,17,25,8,01:41.6,101600
842,17,26,8,01:41.6,101642
842,17,27,7,01:42.3,102307
842,17,28,5,01:42.3,102295
842,17,29,5,01:42.0,101981
842,17,30,5,01:42.3,102332
842,17,31,5,01:42.9,102939
842,17,32,5,01:46.0,105969
842,17,33,7,02:00.1,120064
842,17,34,7,01:42.2,102232
842,17,35,7,01:42.5,102500
842,17,36,7,01:41.4,101423
842,17,37,7,01:42.1,102135
842,17,38,7,01:43.5,103514
842,17,39,6,01:43.1,103125
842,17,40,5,01:43.2,103220
842,17,41,5,01:42.9,102867
842,17,42,4,01:43.0,103048
842,17,43,5,01:45.4,105367
842,17,44,8,01:59.4,119397
842,17,45,7,01:40.7,100736
842,17,46,7,01:40.6,100571
842,17,47,6,01:40.8,100789
842,17,48,6,01:41.1,101091
842,17,49,6,01:43.6,103570
842,17,50,5,01:41.8,101760
842,17,51,5,01:41.1,101111
842,17,52,4,01:41.2,101228
842,17,53,4,01:41.4,101405
842,17,54,4,01:42.5,102481
842,17,55,4,01:42.5,102488
842,17,56,4,01:42.8,102831
842,155,1,10,01:56.8,116818
842,155,2,10,01:47.0,106952
842,155,3,9,01:45.9,105888
842,155,4,9,01:45.7,105665
842,155,5,9,01:45.7,105734
842,155,6,10,01:47.8,107798
842,155,7,9,01:46.1,106124
842,155,8,9,01:47.0,106983
842,155,9,9,01:45.7,105739
842,155,10,9,01:46.0,106045
842,155,11,9,01:46.2,106240
842,155,12,9,01:47.0,107034
842,155,13,7,01:47.1,107123
842,155,14,4,01:47.3,107276
842,155,15,3,01:47.2,107209
842,155,16,3,01:48.3,108327
842,155,17,7,01:52.2,112179
842,155,18,11,02:03.6,123613
842,155,19,11,01:43.3,103305
842,155,20,11,01:43.5,103453
842,155,21,11,01:43.6,103566
842,155,22,11,01:44.2,104226
842,155,23,10,01:44.8,104835
842,155,24,11,01:45.3,105252
842,155,25,10,01:44.6,104580
842,155,26,10,01:45.2,105220
842,155,27,10,01:45.4,105402
842,155,28,8,01:44.7,104662
842,155,29,8,01:44.4,104448
842,155,30,8,01:44.1,104057
842,155,31,8,01:44.9,104883
842,155,32,8,01:44.9,104917
842,155,33,9,01:45.7,105738
842,155,34,9,01:45.3,105279
842,155,35,9,01:46.1,106120
842,155,36,9,01:49.8,109776
842,155,37,11,02:02.6,122584
842,155,38,10,01:43.1,103095
842,155,39,10,01:42.1,102095
842,155,40,10,01:42.3,102334
842,155,41,10,01:42.8,102758
842,155,42,9,01:44.6,104618
842,155,43,9,01:42.3,102308
842,155,44,9,01:42.5,102547
842,155,45,8,01:43.4,103355
842,155,46,8,01:42.5,102470
842,155,47,8,01:42.1,102126
842,155,48,9,01:44.9,104922
842,155,49,9,01:42.9,102934
842,155,50,9,01:42.7,102725
842,155,51,9,01:43.3,103321
842,155,52,9,01:43.4,103365
842,155,53,8,01:43.9,103938
842,155,54,8,01:43.6,103552
842,155,55,8,01:44.0,104005
842,155,56,8,01:44.8,104753
842,153,1,11,01:57.3,117325
842,153,2,11,01:47.1,107095
842,153,3,11,01:46.8,106764
842,153,4,11,01:46.1,106094
